guid,title,pubDate,description,link,media 
b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',b'Anthony Horowitz To Release A James Bond Origin Novel',b'2018-02-09T19:18:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/09/james-bond.jpg' width='90' height='62' />The book is scheduled be published on May 31 in the UK and in the fall in the US.""",b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',
b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',b'Anthony Horowitz To Release A James Bond Origin Novel',b'2018-02-09T19:18:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/09/james-bond.jpg' width='90' height='62' />The book is scheduled be published on May 31 in the UK and in the fall in the US.""",b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',
b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',b'Anthony Horowitz To Release A James Bond Origin Novel',b'2018-02-09T19:18:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/09/james-bond.jpg' width='90' height='62' />The book is scheduled be published on May 31 in the UK and in the fall in the US.""",b'https://www.news18.com/news/books/anthony-horowitz-to-release-a-james-bond-origin-novel-1656241.html',
b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',b'Google Celebrates The Life Of Feminist Writer Kamala Das',b'2018-02-01T10:36:00+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/kamala-das-doodle.jpg' width='90' height='62' />Born into an aristocratic Hindu Nair family, popular Malayalam and English writer and poetess Kamala Das converted to Islam when she was 68 years old and came to be known as Kamala Surayya.""",b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',
b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',b'Google Celebrates The Life Of Feminist Writer Kamala Das',b'2018-02-01T10:36:00+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/kamala-das-doodle.jpg' width='90' height='62' />Born into an aristocratic Hindu Nair family, popular Malayalam and English writer and poetess Kamala Das converted to Islam when she was 68 years old and came to be known as Kamala Surayya.""",b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',
b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',b'Google Celebrates The Life Of Feminist Writer Kamala Das',b'2018-02-01T10:36:00+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/kamala-das-doodle.jpg' width='90' height='62' />Born into an aristocratic Hindu Nair family, popular Malayalam and English writer and poetess Kamala Das converted to Islam when she was 68 years old and came to be known as Kamala Surayya.""",b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',
b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',b'Google Celebrates The Life Of Feminist Writer Kamala Das',b'2018-02-01T10:36:00+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/kamala-das-doodle.jpg' width='90' height='62' />Born into an aristocratic Hindu Nair family, popular Malayalam and English writer and poetess Kamala Das converted to Islam when she was 68 years old and came to be known as Kamala Surayya.""",b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',
b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',b'Google Celebrates The Life Of Feminist Writer Kamala Das',b'2018-02-01T10:36:00+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/02/kamala-das-doodle.jpg' width='90' height='62' />Born into an aristocratic Hindu Nair family, popular Malayalam and English writer and poetess Kamala Das converted to Islam when she was 68 years old and came to be known as Kamala Surayya.""",b'https://www.news18.com/news/books/google-celebrates-the-life-of-feminist-writer-kamala-das-1647625.html',
b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',"b""Book Review: 'The Girl Who Couldn't Love' is Dark, Yet Funny""",b'2018-01-28T20:33:54+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/01/9789386702272-480x737.jpg' width='90' height='62' /> This book is designed to make you squirm, upset and uneasy. And if you\xe2\x80\x99re brave enough to pick it up, you can\xe2\x80\x99t stop reading. You\xe2\x80\x99ve been warned.""",b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',
b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',"b""Book Review: 'The Girl Who Couldn't Love' is Dark, Yet Funny""",b'2018-01-28T20:33:54+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/01/9789386702272-480x737.jpg' width='90' height='62' /> This book is designed to make you squirm, upset and uneasy. And if you\xe2\x80\x99re brave enough to pick it up, you can\xe2\x80\x99t stop reading. You\xe2\x80\x99ve been warned.""",b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',
b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',"b""Book Review: 'The Girl Who Couldn't Love' is Dark, Yet Funny""",b'2018-01-28T20:33:54+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/01/9789386702272-480x737.jpg' width='90' height='62' /> This book is designed to make you squirm, upset and uneasy. And if you\xe2\x80\x99re brave enough to pick it up, you can\xe2\x80\x99t stop reading. You\xe2\x80\x99ve been warned.""",b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',
b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',"b""Book Review: 'The Girl Who Couldn't Love' is Dark, Yet Funny""",b'2018-01-28T20:33:54+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/01/9789386702272-480x737.jpg' width='90' height='62' /> This book is designed to make you squirm, upset and uneasy. And if you\xe2\x80\x99re brave enough to pick it up, you can\xe2\x80\x99t stop reading. You\xe2\x80\x99ve been warned.""",b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',
b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',"b""Book Review: 'The Girl Who Couldn't Love' is Dark, Yet Funny""",b'2018-01-28T20:33:54+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/01/9789386702272-480x737.jpg' width='90' height='62' /> This book is designed to make you squirm, upset and uneasy. And if you\xe2\x80\x99re brave enough to pick it up, you can\xe2\x80\x99t stop reading. You\xe2\x80\x99ve been warned.""",b'https://www.news18.com/news/books/book-review-the-girl-who-couldnt-love-is-dark-yet-funny-1643881.html',
b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',"b'Remembering Mirza Ghalib: 10 of His Popular Verses on Love, Life and Spirituality'",b'2017-12-27T13:21:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/ghalib.jpg' width='90' height='62' />On the occasion of Mirza Ghalib's 220th birth anniversary, here's a compilation of ten of his popular sher which every Ghalib fan can connect with. """,b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',
b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',"b'Remembering Mirza Ghalib: 10 of His Popular Verses on Love, Life and Spirituality'",b'2017-12-27T13:21:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/ghalib.jpg' width='90' height='62' />On the occasion of Mirza Ghalib's 220th birth anniversary, here's a compilation of ten of his popular sher which every Ghalib fan can connect with. """,b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',
b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',"b'Remembering Mirza Ghalib: 10 of His Popular Verses on Love, Life and Spirituality'",b'2017-12-27T13:21:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/ghalib.jpg' width='90' height='62' />On the occasion of Mirza Ghalib's 220th birth anniversary, here's a compilation of ten of his popular sher which every Ghalib fan can connect with. """,b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',
b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',"b'Remembering Mirza Ghalib: 10 of His Popular Verses on Love, Life and Spirituality'",b'2017-12-27T13:21:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/ghalib.jpg' width='90' height='62' />On the occasion of Mirza Ghalib's 220th birth anniversary, here's a compilation of ten of his popular sher which every Ghalib fan can connect with. """,b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',
b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',"b'Remembering Mirza Ghalib: 10 of His Popular Verses on Love, Life and Spirituality'",b'2017-12-27T13:21:21+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/ghalib.jpg' width='90' height='62' />On the occasion of Mirza Ghalib's 220th birth anniversary, here's a compilation of ten of his popular sher which every Ghalib fan can connect with. """,b'https://www.news18.com/news/books/remembering-mirza-ghalib-10-of-his-popular-verses-on-love-life-and-spirituality-1615785.html',
b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',"b""France Dubs '120 Days of Sodom' a National Treasure to Stop Sale""",b'2017-12-18T21:15:53+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/RTX3JPVQ.jpg' width='90' height='62' />&quot;120 Days of Sodom&quot; was expected to go for up to six million euros, while Breton's highly influential manifestos on modern art were estimated at around four million euros.""",b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',
b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',"b""France Dubs '120 Days of Sodom' a National Treasure to Stop Sale""",b'2017-12-18T21:15:53+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/RTX3JPVQ.jpg' width='90' height='62' />&quot;120 Days of Sodom&quot; was expected to go for up to six million euros, while Breton's highly influential manifestos on modern art were estimated at around four million euros.""",b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',
b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',"b""France Dubs '120 Days of Sodom' a National Treasure to Stop Sale""",b'2017-12-18T21:15:53+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/RTX3JPVQ.jpg' width='90' height='62' />&quot;120 Days of Sodom&quot; was expected to go for up to six million euros, while Breton's highly influential manifestos on modern art were estimated at around four million euros.""",b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',
b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',"b""France Dubs '120 Days of Sodom' a National Treasure to Stop Sale""",b'2017-12-18T21:15:53+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/RTX3JPVQ.jpg' width='90' height='62' />&quot;120 Days of Sodom&quot; was expected to go for up to six million euros, while Breton's highly influential manifestos on modern art were estimated at around four million euros.""",b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',
b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',"b""France Dubs '120 Days of Sodom' a National Treasure to Stop Sale""",b'2017-12-18T21:15:53+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/12/RTX3JPVQ.jpg' width='90' height='62' />&quot;120 Days of Sodom&quot; was expected to go for up to six million euros, while Breton's highly influential manifestos on modern art were estimated at around four million euros.""",b'https://www.news18.com/news/books/france-dubs-120-days-of-sodom-a-national-treasure-to-stop-sale-1608019.html',
b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',b'Book Review: \xe2\x80\x98Ambedkar and Patel Clashed Over Right to Vote as Fundamental Right\xe2\x80\x99',b'2017-12-06T15:42:32+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/06/brambedkar.jpg' width='90' height='62' />The book very clearly argues that the experience of the current electoral mechanism of reserving constituencies for the Scheduled Castes has failed to address, represent, and protect the interest of those for whom the constituency has been reserved. There is a need for some reforms in the electoral mechanism.""",b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',
b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',b'Book Review: \xe2\x80\x98Ambedkar and Patel Clashed Over Right to Vote as Fundamental Right\xe2\x80\x99',b'2017-12-06T15:42:32+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/06/brambedkar.jpg' width='90' height='62' />The book very clearly argues that the experience of the current electoral mechanism of reserving constituencies for the Scheduled Castes has failed to address, represent, and protect the interest of those for whom the constituency has been reserved. There is a need for some reforms in the electoral mechanism.""",b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',
b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',b'Book Review: \xe2\x80\x98Ambedkar and Patel Clashed Over Right to Vote as Fundamental Right\xe2\x80\x99',b'2017-12-06T15:42:32+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/06/brambedkar.jpg' width='90' height='62' />The book very clearly argues that the experience of the current electoral mechanism of reserving constituencies for the Scheduled Castes has failed to address, represent, and protect the interest of those for whom the constituency has been reserved. There is a need for some reforms in the electoral mechanism.""",b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',
b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',b'Book Review: \xe2\x80\x98Ambedkar and Patel Clashed Over Right to Vote as Fundamental Right\xe2\x80\x99',b'2017-12-06T15:42:32+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/06/brambedkar.jpg' width='90' height='62' />The book very clearly argues that the experience of the current electoral mechanism of reserving constituencies for the Scheduled Castes has failed to address, represent, and protect the interest of those for whom the constituency has been reserved. There is a need for some reforms in the electoral mechanism.""",b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',
b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',b'Book Review: \xe2\x80\x98Ambedkar and Patel Clashed Over Right to Vote as Fundamental Right\xe2\x80\x99',b'2017-12-06T15:42:32+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/06/brambedkar.jpg' width='90' height='62' />The book very clearly argues that the experience of the current electoral mechanism of reserving constituencies for the Scheduled Castes has failed to address, represent, and protect the interest of those for whom the constituency has been reserved. There is a need for some reforms in the electoral mechanism.""",b'https://www.news18.com/news/india/review-of-the-book-ambedkar-gandhi-and-patel-the-making-of-indias-electoral-system-by-raja-sekhar-vundru-bloomsbury-1596639.html',
b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',"b""Amitabh Bachchan: I Will Support Documenting Indian Cinema's History""",b'2017-12-04T09:21:48+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Amitabh-Bachchan-at-Juhu-beach.jpg' width='90' height='62' />Amitabh on Saturday launched &quot;Bollywood - The Films! The Songs! The Stars!&quot;, a book by S.M.M. Ausaja, Karan Bali, Rajesh Devraj and Tanul Thakur. """,b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',
b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',"b""Amitabh Bachchan: I Will Support Documenting Indian Cinema's History""",b'2017-12-04T09:21:48+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Amitabh-Bachchan-at-Juhu-beach.jpg' width='90' height='62' />Amitabh on Saturday launched &quot;Bollywood - The Films! The Songs! The Stars!&quot;, a book by S.M.M. Ausaja, Karan Bali, Rajesh Devraj and Tanul Thakur. """,b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',
b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',"b""Amitabh Bachchan: I Will Support Documenting Indian Cinema's History""",b'2017-12-04T09:21:48+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Amitabh-Bachchan-at-Juhu-beach.jpg' width='90' height='62' />Amitabh on Saturday launched &quot;Bollywood - The Films! The Songs! The Stars!&quot;, a book by S.M.M. Ausaja, Karan Bali, Rajesh Devraj and Tanul Thakur. """,b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',
b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',"b""Amitabh Bachchan: I Will Support Documenting Indian Cinema's History""",b'2017-12-04T09:21:48+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Amitabh-Bachchan-at-Juhu-beach.jpg' width='90' height='62' />Amitabh on Saturday launched &quot;Bollywood - The Films! The Songs! The Stars!&quot;, a book by S.M.M. Ausaja, Karan Bali, Rajesh Devraj and Tanul Thakur. """,b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',
b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',"b""Amitabh Bachchan: I Will Support Documenting Indian Cinema's History""",b'2017-12-04T09:21:48+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Amitabh-Bachchan-at-Juhu-beach.jpg' width='90' height='62' />Amitabh on Saturday launched &quot;Bollywood - The Films! The Songs! The Stars!&quot;, a book by S.M.M. Ausaja, Karan Bali, Rajesh Devraj and Tanul Thakur. """,b'https://www.news18.com/news/movies/amitabh-bachchan-i-will-support-documenting-indian-cinema-history-1593623.html',
b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',"b""OPINION | Geeta Tewari's 'Discipline' Breaks the Female Virginity Taboo""",b'2017-11-04T14:40:15+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/11/geeta-tewari.jpg' width='90' height='62' />Tewari\xe2\x80\x99s story, written in the first person, rips through accepted notions of virginity in India and lays bare the \xe2\x80\x98burden\xe2\x80\x99 of virginity that women all over the world, especially India carry.""",b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',
b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',"b""OPINION | Geeta Tewari's 'Discipline' Breaks the Female Virginity Taboo""",b'2017-11-04T14:40:15+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/11/geeta-tewari.jpg' width='90' height='62' />Tewari\xe2\x80\x99s story, written in the first person, rips through accepted notions of virginity in India and lays bare the \xe2\x80\x98burden\xe2\x80\x99 of virginity that women all over the world, especially India carry.""",b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',
b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',"b""OPINION | Geeta Tewari's 'Discipline' Breaks the Female Virginity Taboo""",b'2017-11-04T14:40:15+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/11/geeta-tewari.jpg' width='90' height='62' />Tewari\xe2\x80\x99s story, written in the first person, rips through accepted notions of virginity in India and lays bare the \xe2\x80\x98burden\xe2\x80\x99 of virginity that women all over the world, especially India carry.""",b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',
b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',"b""OPINION | Geeta Tewari's 'Discipline' Breaks the Female Virginity Taboo""",b'2017-11-04T14:40:15+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/11/geeta-tewari.jpg' width='90' height='62' />Tewari\xe2\x80\x99s story, written in the first person, rips through accepted notions of virginity in India and lays bare the \xe2\x80\x98burden\xe2\x80\x99 of virginity that women all over the world, especially India carry.""",b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',
b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',"b""OPINION | Geeta Tewari's 'Discipline' Breaks the Female Virginity Taboo""",b'2017-11-04T14:40:15+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/11/geeta-tewari.jpg' width='90' height='62' />Tewari\xe2\x80\x99s story, written in the first person, rips through accepted notions of virginity in India and lays bare the \xe2\x80\x98burden\xe2\x80\x99 of virginity that women all over the world, especially India carry.""",b'https://www.news18.com/news/books/opinion-geeta-tewaris-discipline-breaks-the-female-virginity-taboo-1567033.html',
b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',"b""The Handmaiden's Tale Author Margaret Atwood Bags Kafka Prize for 2017""",b'2017-10-19T09:29:38+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Margaret-Atwood.jpg' width='90' height='62' />Margaret Atwood, author of The Handmaiden's Tale was Awarded the 2017 Kafka Prize for her life achievements in literature """,b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',
b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',"b""The Handmaiden's Tale Author Margaret Atwood Bags Kafka Prize for 2017""",b'2017-10-19T09:29:38+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Margaret-Atwood.jpg' width='90' height='62' />Margaret Atwood, author of The Handmaiden's Tale was Awarded the 2017 Kafka Prize for her life achievements in literature """,b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',
b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',"b""The Handmaiden's Tale Author Margaret Atwood Bags Kafka Prize for 2017""",b'2017-10-19T09:29:38+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Margaret-Atwood.jpg' width='90' height='62' />Margaret Atwood, author of The Handmaiden's Tale was Awarded the 2017 Kafka Prize for her life achievements in literature """,b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',
b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',"b""The Handmaiden's Tale Author Margaret Atwood Bags Kafka Prize for 2017""",b'2017-10-19T09:29:38+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Margaret-Atwood.jpg' width='90' height='62' />Margaret Atwood, author of The Handmaiden's Tale was Awarded the 2017 Kafka Prize for her life achievements in literature """,b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',
b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',"b""The Handmaiden's Tale Author Margaret Atwood Bags Kafka Prize for 2017""",b'2017-10-19T09:29:38+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/10/Margaret-Atwood.jpg' width='90' height='62' />Margaret Atwood, author of The Handmaiden's Tale was Awarded the 2017 Kafka Prize for her life achievements in literature """,b'https://www.news18.com/news/lifestyle/the-handmaidens-tale-author-margaret-atwood-bags-kafka-prize-for-2017-1551081.html',
b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',b'50 Shades Series Gets Darker with New Title to Be Published in November',b'2017-10-11T18:29:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/05/Actor-Dakota-Johnson-attends-Panthere-De-Cartier-Party.jpg' width='90' height='62' />The bestselling '50 Shades' series of novels has a new title, set to release in late November""",b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',
b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',b'50 Shades Series Gets Darker with New Title to Be Published in November',b'2017-10-11T18:29:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/05/Actor-Dakota-Johnson-attends-Panthere-De-Cartier-Party.jpg' width='90' height='62' />The bestselling '50 Shades' series of novels has a new title, set to release in late November""",b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',
b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',b'50 Shades Series Gets Darker with New Title to Be Published in November',b'2017-10-11T18:29:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/05/Actor-Dakota-Johnson-attends-Panthere-De-Cartier-Party.jpg' width='90' height='62' />The bestselling '50 Shades' series of novels has a new title, set to release in late November""",b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',
b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',b'50 Shades Series Gets Darker with New Title to Be Published in November',b'2017-10-11T18:29:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/05/Actor-Dakota-Johnson-attends-Panthere-De-Cartier-Party.jpg' width='90' height='62' />The bestselling '50 Shades' series of novels has a new title, set to release in late November""",b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',
b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',b'50 Shades Series Gets Darker with New Title to Be Published in November',b'2017-10-11T18:29:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/05/Actor-Dakota-Johnson-attends-Panthere-De-Cartier-Party.jpg' width='90' height='62' />The bestselling '50 Shades' series of novels has a new title, set to release in late November""",b'https://www.news18.com/news/buzz/50-shades-series-gets-darker-with-new-title-to-be-published-in-november-1543453.html',
